Imdb Rank,Title,Season,Episode,Type,Episode Rating,Episode Rating Count,Global Series Rating,Global Rating Count,Duration (min),Genres,Day,Month,Year
97,The Simpsons,32,10,TV Series,6.3,909,8.7,432638,22.0,"Animation ,Comedy",13.0,12.0,2020.0
97,The Simpsons,32,11,TV Series,7.1,1032,8.7,432638,22.0,"Animation ,Comedy",3.0,1.0,2021.0
97,The Simpsons,32,12,TV Series,6.9,893,8.7,432638,22.0,"Animation ,Comedy",21.0,2.0,2021.0
97,The Simpsons,32,13,TV Series,6.3,773,8.7,432638,22.0,"Animation ,Comedy",28.0,2.0,2021.0
97,The Simpsons,32,14,TV Series,5.6,727,8.7,432638,22.0,"Animation ,Comedy",7.0,3.0,2021.0
97,The Simpsons,32,15,TV Series,5.9,755,8.7,432638,22.0,"Animation ,Comedy",14.0,3.0,2021.0
97,The Simpsons,32,16,TV Series,6.4,723,8.7,432638,22.0,"Animation ,Comedy",21.0,3.0,2021.0
97,The Simpsons,32,17,TV Series,6.5,759,8.7,432638,22.0,"Animation ,Comedy",28.0,3.0,2021.0
97,The Simpsons,32,18,TV Series,6.7,703,8.7,432638,22.0,"Animation ,Comedy",11.0,4.0,2021.0
97,The Simpsons,32,19,TV Series,6.4,868,8.7,432638,22.0,"Animation ,Comedy",18.0,4.0,2021.0
97,The Simpsons,32,20,TV Series,6.8,700,8.7,432638,22.0,"Animation ,Comedy",9.0,5.0,2021.0
97,The Simpsons,32,21,TV Series,6.3,645,8.7,432638,22.0,"Animation ,Comedy",16.0,5.0,2021.0
97,The Simpsons,32,22,TV Series,7.4,823,8.7,432638,22.0,"Animation ,Comedy",23.0,5.0,2021.0
97,The Simpsons,33,1,TV Series,4.4,1462,8.7,432638,22.0,"Animation ,Comedy",26.0,9.0,2021.0
97,The Simpsons,33,2,TV Series,7.0,960,8.7,432638,22.0,"Animation ,Comedy",3.0,10.0,2021.0
97,The Simpsons,33,3,TV Series,6.7,1041,8.7,432638,22.0,"Animation ,Comedy",10.0,10.0,2021.0
97,The Simpsons,33,4,TV Series,6.7,814,8.7,432638,22.0,"Animation ,Comedy",17.0,10.0,2021.0
97,The Simpsons,33,5,TV Series,6.8,938,8.7,432638,22.0,"Animation ,Comedy",24.0,10.0,2021.0
97,The Simpsons,33,6,TV Series,8.2,1478,8.7,432638,22.0,"Animation ,Comedy",7.0,11.0,2021.0
97,The Simpsons,33,7,TV Series,8.2,1253,8.7,432638,22.0,"Animation ,Comedy",14.0,11.0,2021.0
97,The Simpsons,33,8,TV Series,6.3,867,8.7,432638,22.0,"Animation ,Comedy",21.0,11.0,2021.0
97,The Simpsons,33,9,TV Series,6.3,701,8.7,432638,22.0,"Animation ,Comedy",28.0,11.0,2021.0
97,The Simpsons,33,10,TV Series,6.9,700,8.7,432638,22.0,"Animation ,Comedy",19.0,12.0,2021.0
97,The Simpsons,33,11,TV Series,5.8,677,8.7,432638,22.0,"Animation ,Comedy",2.0,1.0,2022.0
97,The Simpsons,33,12,TV Series,7.7,1025,8.7,432638,22.0,"Animation ,Comedy",27.0,2.0,2022.0
97,The Simpsons,33,13,TV Series,6.7,719,8.7,432638,22.0,"Animation ,Comedy",6.0,3.0,2022.0
97,The Simpsons,33,14,TV Series,6.5,689,8.7,432638,22.0,"Animation ,Comedy",13.0,3.0,2022.0
97,The Simpsons,33,15,TV Series,6.4,683,8.7,432638,22.0,"Animation ,Comedy",20.0,3.0,2022.0
97,The Simpsons,33,16,TV Series,6.3,622,8.7,432638,22.0,"Animation ,Comedy",27.0,3.0,2022.0
97,The Simpsons,33,17,TV Series,5.9,678,8.7,432638,22.0,"Animation ,Comedy",10.0,4.0,2022.0
97,The Simpsons,33,18,TV Series,6.6,655,8.7,432638,22.0,"Animation ,Comedy",24.0,4.0,2022.0
97,The Simpsons,33,19,TV Series,6.6,633,8.7,432638,22.0,"Animation ,Comedy",1.0,5.0,2022.0
97,The Simpsons,33,20,TV Series,6.7,604,8.7,432638,22.0,"Animation ,Comedy",8.0,5.0,2022.0
97,The Simpsons,33,21,TV Series,6.1,656,8.7,432638,22.0,"Animation ,Comedy",15.0,5.0,2022.0
97,The Simpsons,33,22,TV Series,6.0,1003,8.7,432638,22.0,"Animation ,Comedy",22.0,5.0,2022.0
97,The Simpsons,34,1,TV Series,6.5,846,8.7,432638,22.0,"Animation ,Comedy",25.0,9.0,2022.0
97,The Simpsons,34,2,TV Series,6.3,721,8.7,432638,22.0,"Animation ,Comedy",2.0,10.0,2022.0
97,The Simpsons,34,3,TV Series,6.6,930,8.7,432638,22.0,"Animation ,Comedy",9.0,10.0,2022.0
97,The Simpsons,34,4,TV Series,6.4,659,8.7,432638,22.0,"Animation ,Comedy",16.0,10.0,2022.0
97,The Simpsons,34,5,TV Series,7.5,1019,8.7,432638,22.0,"Animation ,Comedy",23.0,10.0,2022.0
97,The Simpsons,34,6,TV Series,8.3,1501,8.7,432638,22.0,"Animation ,Comedy",30.0,10.0,2022.0
97,The Simpsons,34,7,TV Series,6.4,631,8.7,432638,22.0,"Animation ,Comedy",13.0,11.0,2022.0
97,The Simpsons,34,8,TV Series,6.5,596,8.7,432638,22.0,"Animation ,Comedy",20.0,11.0,2022.0
97,The Simpsons,34,9,TV Series,5.8,680,8.7,432638,22.0,"Animation ,Comedy",27.0,11.0,2022.0
97,The Simpsons,34,10,TV Series,6.6,616,8.7,432638,22.0,"Animation ,Comedy",4.0,12.0,2022.0
97,The Simpsons,34,11,TV Series,6.7,596,8.7,432638,22.0,"Animation ,Comedy",11.0,12.0,2022.0
97,The Simpsons,34,12,TV Series,5.9,675,8.7,432638,22.0,"Animation ,Comedy",1.0,1.0,2023.0
97,The Simpsons,34,13,TV Series,6.5,548,8.7,432638,22.0,"Animation ,Comedy",19.0,2.0,2023.0
97,The Simpsons,34,14,TV Series,6.1,636,8.7,432638,22.0,"Animation ,Comedy",26.0,2.0,2023.0
97,The Simpsons,34,15,TV Series,6.8,560,8.7,432638,22.0,"Animation ,Comedy",5.0,3.0,2023.0
97,The Simpsons,34,16,TV Series,5.9,614,8.7,432638,22.0,"Animation ,Comedy",12.0,3.0,2023.0
97,The Simpsons,34,17,TV Series,6.4,518,8.7,432638,22.0,"Animation ,Comedy",19.0,3.0,2023.0
97,The Simpsons,34,18,TV Series,5.4,582,8.7,432638,22.0,"Animation ,Comedy",23.0,4.0,2023.0
97,The Simpsons,34,19,TV Series,5.9,500,8.7,432638,22.0,"Animation ,Comedy",30.0,4.0,2023.0
97,The Simpsons,34,20,TV Series,6.7,498,8.7,432638,22.0,"Animation ,Comedy",7.0,5.0,2023.0
97,The Simpsons,34,21,TV Series,6.3,453,8.7,432638,22.0,"Animation ,Comedy",14.0,5.0,2023.0
97,The Simpsons,34,22,TV Series,5.8,639,8.7,432638,22.0,"Animation ,Comedy",21.0,5.0,2023.0
97,The Simpsons,35,1,TV Series,6.7,515,8.7,432638,22.0,"Animation ,Comedy",1.0,10.0,2023.0
97,The Simpsons,35,2,TV Series,7.1,531,8.7,432638,22.0,"Animation ,Comedy",8.0,10.0,2023.0
97,The Simpsons,35,3,TV Series,6.3,376,8.7,432638,22.0,"Animation ,Comedy",22.0,10.0,2023.0
97,The Simpsons,35,4,TV Series,5.9,400,8.7,432638,22.0,"Animation ,Comedy",29.0,10.0,2023.0
97,The Simpsons,35,5,TV Series,6.8,481,8.7,432638,22.0,"Animation ,Comedy",5.0,11.0,2023.0
97,The Simpsons,35,6,TV Series,6.7,337,8.7,432638,22.0,"Animation ,Comedy",12.0,11.0,2023.0
97,The Simpsons,35,7,TV Series,6.4,323,8.7,432638,22.0,"Animation ,Comedy",19.0,11.0,2023.0
97,The Simpsons,35,8,TV Series,6.2,303,8.7,432638,22.0,"Animation ,Comedy",3.0,12.0,2023.0
97,The Simpsons,35,9,TV Series,6.6,271,8.7,432638,22.0,"Animation ,Comedy",17.0,12.0,2023.0
97,The Simpsons,35,10,TV Series,6.3,268,8.7,432638,22.0,"Animation ,Comedy",24.0,12.0,2023.0
97,The Simpsons,35,11,TV Series,5.9,161,8.7,432638,22.0,"Animation ,Comedy",18.0,2.0,2024.0
97,The Simpsons,35,12,TV Series,7.7,0,8.7,432638,22.0,"Animation ,Comedy",25.0,2.0,2024.0
97,The Simpsons,36,1,TV Series,7.7,0,8.7,432638,22.0,"Animation ,Comedy",35.0,15.0,2024.0
97,The Simpsons,2,12,TV Series,8.2,4094,8.7,432638,22.0,"Animation ,Comedy",31.0,1.0,1991.0
97,The Simpsons,2,13,TV Series,8.0,3830,8.7,432638,22.0,"Animation ,Comedy",7.0,2.0,1991.0
97,The Simpsons,2,14,TV Series,7.4,3660,8.7,432638,22.0,"Animation ,Comedy",14.0,2.0,1991.0
97,The Simpsons,2,15,TV Series,8.3,4094,8.7,432638,22.0,"Animation ,Comedy",21.0,2.0,1991.0
97,The Simpsons,2,16,TV Series,7.4,3602,8.7,432638,22.0,"Animation ,Comedy",7.0,3.0,1991.0
97,The Simpsons,2,17,TV Series,7.6,3600,8.7,432638,22.0,"Animation ,Comedy",28.0,3.0,1991.0
97,The Simpsons,2,18,TV Series,7.9,3653,8.7,432638,22.0,"Animation ,Comedy",11.0,4.0,1991.0
97,The Simpsons,2,2,TV Series,8.2,5025,8.7,432638,22.0,"Animation ,Comedy",18.0,10.0,1990.0
97,The Simpsons,2,3,TV Series,8.2,5277,8.7,432638,22.0,"Animation ,Comedy",25.0,10.0,1990.0
97,The Simpsons,3,13,TV Series,8.5,3879,8.7,432638,22.0,"Animation ,Comedy",9.0,1.0,1992.0
97,The Simpsons,3,14,TV Series,8.0,3382,8.7,432638,22.0,"Animation ,Comedy",23.0,1.0,1992.0
97,The Simpsons,3,15,TV Series,8.0,3384,8.7,432638,22.0,"Animation ,Comedy",6.0,2.0,1992.0
97,The Simpsons,3,16,TV Series,8.3,3933,8.7,432638,22.0,"Animation ,Comedy",13.0,2.0,1992.0
97,The Simpsons,3,17,TV Series,8.7,4645,8.7,432638,22.0,"Animation ,Comedy",20.0,2.0,1992.0
97,The Simpsons,3,18,TV Series,8.2,3417,8.7,432638,22.0,"Animation ,Comedy",27.0,2.0,1992.0
97,The Simpsons,2,9,TV Series,8.1,4384,8.7,432638,22.0,"Animation ,Comedy",20.0,12.0,1990.0
97,The Simpsons,2,10,TV Series,7.8,3886,8.7,432638,22.0,"Animation ,Comedy",10.0,1.0,1991.0
97,The Simpsons,2,11,TV Series,8.8,5187,8.7,432638,22.0,"Animation ,Comedy",24.0,1.0,1991.0
97,The Simpsons,4,3,TV Series,8.9,5101,8.7,432638,22.0,"Animation ,Comedy",8.0,10.0,1992.0
97,The Simpsons,4,4,TV Series,7.7,3371,8.7,432638,22.0,"Animation ,Comedy",15.0,10.0,1992.0
97,The Simpsons,4,5,TV Series,8.4,4022,8.7,432638,22.0,"Animation ,Comedy",29.0,10.0,1992.0
97,The Simpsons,4,6,TV Series,8.2,3599,8.7,432638,22.0,"Animation ,Comedy",3.0,11.0,1992.0
97,The Simpsons,4,7,TV Series,7.8,3250,8.7,432638,22.0,"Animation ,Comedy",5.0,11.0,1992.0
97,The Simpsons,4,8,TV Series,8.2,3537,8.7,432638,22.0,"Animation ,Comedy",12.0,11.0,1992.0
97,The Simpsons,4,9,TV Series,8.8,4487,8.7,432638,22.0,"Animation ,Comedy",19.0,11.0,1992.0
97,The Simpsons,4,10,TV Series,8.7,3839,8.7,432638,22.0,"Animation ,Comedy",3.0,12.0,1992.0
97,The Simpsons,3,3,TV Series,8.2,3905,8.7,432638,22.0,"Animation ,Comedy",3.0,10.0,1991.0
97,The Simpsons,3,4,TV Series,8.6,4580,8.7,432638,22.0,"Animation ,Comedy",10.0,10.0,1991.0
97,The Simpsons,3,5,TV Series,8.4,4317,8.7,432638,22.0,"Animation ,Comedy",17.0,10.0,1991.0
97,The Simpsons,3,6,TV Series,7.6,3589,8.7,432638,22.0,"Animation ,Comedy",24.0,10.0,1991.0
97,The Simpsons,3,7,TV Series,8.2,4103,8.7,432638,22.0,"Animation ,Comedy",31.0,10.0,1991.0
97,The Simpsons,1,12,TV Series,8.3,4969,8.7,432638,22.0,"Animation ,Comedy",29.0,4.0,1990.0
97,The Simpsons,1,13,TV Series,7.7,4870,8.7,432638,22.0,"Animation ,Comedy",13.0,5.0,1990.0
97,The Simpsons,2,1,TV Series,8.2,4992,8.7,432638,22.0,"Animation ,Comedy",11.0,10.0,1990.0
97,The Simpsons,1,2,TV Series,7.7,5911,8.7,432638,22.0,"Animation ,Comedy",14.0,1.0,1990.0
97,The Simpsons,1,5,TV Series,7.9,5465,8.7,432638,22.0,"Animation ,Comedy",4.0,2.0,1990.0
97,The Simpsons,2,20,TV Series,7.8,3559,8.7,432638,22.0,"Animation ,Comedy",2.0,5.0,1991.0
97,The Simpsons,2,21,TV Series,8.2,4188,8.7,432638,22.0,"Animation ,Comedy",9.0,5.0,1991.0
97,The Simpsons,2,22,TV Series,7.8,3501,8.7,432638,22.0,"Animation ,Comedy",11.0,7.0,1991.0
97,The Simpsons,3,1,TV Series,8.6,4930,8.7,432638,22.0,"Animation ,Comedy",19.0,9.0,1991.0
97,The Simpsons,3,2,TV Series,7.7,3737,8.7,432638,22.0,"Animation ,Comedy",26.0,9.0,1991.0
97,The Simpsons,1,6,TV Series,7.6,5011,8.7,432638,22.0,"Animation ,Comedy",11.0,2.0,1990.0
97,The Simpsons,1,7,TV Series,7.7,4814,8.7,432638,22.0,"Animation ,Comedy",18.0,2.0,1990.0
97,The Simpsons,1,8,TV Series,7.6,4638,8.7,432638,22.0,"Animation ,Comedy",25.0,2.0,1990.0
97,The Simpsons,1,9,TV Series,7.4,4608,8.7,432638,22.0,"Animation ,Comedy",18.0,3.0,1990.0
97,The Simpsons,1,10,TV Series,7.3,4461,8.7,432638,22.0,"Animation ,Comedy",25.0,3.0,1990.0
97,The Simpsons,1,11,TV Series,7.7,4521,8.7,432638,22.0,"Animation ,Comedy",15.0,4.0,1990.0
97,The Simpsons,3,24,TV Series,8.2,3444,8.7,432638,22.0,"Animation ,Comedy",27.0,8.0,1992.0
97,The Simpsons,4,1,TV Series,8.5,4064,8.7,432638,22.0,"Animation ,Comedy",24.0,9.0,1992.0
97,The Simpsons,4,2,TV Series,8.1,3697,8.7,432638,22.0,"Animation ,Comedy",1.0,10.0,1992.0
97,The Simpsons,2,8,TV Series,8.3,4342,8.7,432638,22.0,"Animation ,Comedy",6.0,12.0,1990.0
97,The Simpsons,1,4,TV Series,7.6,5150,8.7,432638,22.0,"Animation ,Comedy",28.0,1.0,1990.0
97,The Simpsons,5,4,TV Series,8.8,4365,8.7,432638,22.0,"Animation ,Comedy",21.0,10.0,1993.0
98,Berserk,1,9,TV Series,7.7,794,8.7,51320,23.0,"Animation ,Action ,Adventure",2.0,12.0,1997.0
98,Berserk,1,12,TV Series,8.3,836,8.7,51320,23.0,"Animation ,Action ,Adventure",23.0,12.0,1997.0
98,Berserk,1,13,TV Series,8.2,835,8.7,51320,23.0,"Animation ,Action ,Adventure",6.0,1.0,1998.0
98,Berserk,1,14,TV Series,8.1,833,8.7,51320,23.0,"Animation ,Action ,Adventure",13.0,1.0,1998.0
98,Berserk,1,15,TV Series,7.7,768,8.7,51320,23.0,"Animation ,Action ,Adventure",20.0,1.0,1998.0
98,Berserk,1,16,TV Series,8.2,799,8.7,51320,23.0,"Animation ,Action ,Adventure",27.0,1.0,1998.0
98,Berserk,1,10,TV Series,8.8,976,8.7,51320,23.0,"Animation ,Action ,Adventure",9.0,12.0,1997.0
98,Berserk,1,11,TV Series,7.8,786,8.7,51320,23.0,"Animation ,Action ,Adventure",16.0,12.0,1997.0
98,Berserk,1,1,TV Series,7.6,1165,8.7,51320,23.0,"Animation ,Action ,Adventure",7.0,10.0,1997.0
98,Berserk,1,2,TV Series,7.6,1016,8.7,51320,23.0,"Animation ,Action ,Adventure",14.0,10.0,1997.0
98,Berserk,1,3,TV Series,7.7,942,8.7,51320,23.0,"Animation ,Action ,Adventure",21.0,10.0,1997.0
98,Berserk,1,4,TV Series,7.7,888,8.7,51320,23.0,"Animation ,Action ,Adventure",28.0,10.0,1997.0
98,Berserk,1,5,TV Series,7.5,855,8.7,51320,23.0,"Animation ,Action ,Adventure",4.0,11.0,1997.0
98,Berserk,1,6,TV Series,8.5,969,8.7,51320,23.0,"Animation ,Action ,Adventure",11.0,11.0,1997.0
98,Berserk,1,7,TV Series,7.3,820,8.7,51320,23.0,"Animation ,Action ,Adventure",18.0,11.0,1997.0
98,Berserk,1,17,TV Series,7.8,774,8.7,51320,23.0,"Animation ,Action ,Adventure",3.0,2.0,1998.0
98,Berserk,1,18,TV Series,8.2,786,8.7,51320,23.0,"Animation ,Action ,Adventure",10.0,2.0,1998.0
98,Berserk,1,19,TV Series,8.8,903,8.7,51320,23.0,"Animation ,Action ,Adventure",17.0,2.0,1998.0
98,Berserk,1,20,TV Series,7.7,762,8.7,51320,23.0,"Animation ,Action ,Adventure",24.0,2.0,1998.0
98,Berserk,1,21,TV Series,8.3,797,8.7,51320,23.0,"Animation ,Action ,Adventure",3.0,3.0,1998.0
98,Berserk,1,22,TV Series,8.8,872,8.7,51320,23.0,"Animation ,Action ,Adventure",10.0,3.0,1998.0
98,Berserk,1,23,TV Series,8.7,896,8.7,51320,23.0,"Animation ,Action ,Adventure",17.0,3.0,1998.0
98,Berserk,1,24,TV Series,9.0,1070,8.7,51320,23.0,"Animation ,Action ,Adventure",24.0,3.0,1998.0
98,Berserk,1,25,TV Series,9.4,1612,8.7,51320,23.0,"Animation ,Action ,Adventure",31.0,3.0,1998.0
98,Berserk,1,8,TV Series,7.5,794,8.7,51320,23.0,"Animation ,Action ,Adventure",25.0,11.0,1997.0
99,Arrested Development,2,18,TV Series,8.9,2394,8.7,322223,22.0,Comedy,17.0,4.0,2005.0
99,Arrested Development,3,1,TV Series,8.6,2302,8.7,322223,22.0,Comedy,19.0,9.0,2005.0
99,Arrested Development,3,2,TV Series,8.3,2273,8.7,322223,22.0,Comedy,26.0,9.0,2005.0
99,Arrested Development,3,3,TV Series,8.6,2306,8.7,322223,22.0,Comedy,3.0,10.0,2005.0
99,Arrested Development,3,4,TV Series,8.2,2255,8.7,322223,22.0,Comedy,7.0,11.0,2005.0
99,Arrested Development,3,5,TV Series,8.7,2449,8.7,322223,22.0,Comedy,7.0,11.0,2005.0
99,Arrested Development,3,6,TV Series,8.6,2290,8.7,322223,22.0,Comedy,5.0,12.0,2005.0
99,Arrested Development,3,7,TV Series,7.9,2119,8.7,322223,22.0,Comedy,12.0,12.0,2005.0
99,Arrested Development,4,11,TV Series,8.4,1678,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,12,TV Series,8.1,1498,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,13,TV Series,8.1,1511,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,2,13,TV Series,8.6,2403,8.7,322223,22.0,Comedy,13.0,3.0,2005.0
99,Arrested Development,2,14,TV Series,8.5,2312,8.7,322223,22.0,Comedy,20.0,3.0,2005.0
99,Arrested Development,2,15,TV Series,8.6,2362,8.7,322223,22.0,Comedy,27.0,3.0,2005.0
99,Arrested Development,4,1,TV Series,7.3,2369,8.7,322223,22.0,Comedy,30.0,9.0,2013.0
99,Arrested Development,4,2,TV Series,6.8,1956,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,14,TV Series,8.0,1507,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,15,TV Series,8.0,1559,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,5,1,TV Series,7.0,1260,8.7,322223,22.0,Comedy,29.0,5.0,2018.0
99,Arrested Development,3,8,TV Series,8.7,2353,8.7,322223,22.0,Comedy,19.0,12.0,2005.0
99,Arrested Development,3,9,TV Series,8.7,2407,8.7,322223,22.0,Comedy,2.0,1.0,2006.0
99,Arrested Development,3,10,TV Series,8.5,2171,8.7,322223,22.0,Comedy,10.0,2.0,2006.0
99,Arrested Development,1,19,TV Series,8.1,2496,8.7,322223,22.0,Comedy,4.0,4.0,2004.0
99,Arrested Development,1,20,TV Series,7.9,2469,8.7,322223,22.0,Comedy,11.0,4.0,2004.0
99,Arrested Development,1,21,TV Series,8.5,2542,8.7,322223,22.0,Comedy,25.0,4.0,2004.0
99,Arrested Development,1,22,TV Series,8.6,2605,8.7,322223,22.0,Comedy,6.0,6.0,2004.0
99,Arrested Development,2,1,TV Series,8.7,2584,8.7,322223,22.0,Comedy,7.0,11.0,2004.0
99,Arrested Development,4,3,TV Series,6.9,1845,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,4,TV Series,7.6,1733,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,5,TV Series,7.6,1729,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,6,TV Series,7.1,1581,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,7,TV Series,8.2,1782,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,8,TV Series,7.5,1539,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,9,TV Series,7.6,1514,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,4,10,TV Series,7.6,1509,8.7,322223,22.0,Comedy,26.0,5.0,2013.0
99,Arrested Development,5,2,TV Series,7.1,1113,8.7,322223,22.0,Comedy,29.0,5.0,2018.0
99,Arrested Development,5,3,TV Series,7.3,1066,8.7,322223,22.0,Comedy,29.0,5.0,2018.0
99,Arrested Development,5,15,TV Series,7.0,769,8.7,322223,22.0,Comedy,15.0,3.0,2019.0
99,Arrested Development,5,16,TV Series,7.7,970,8.7,322223,22.0,Comedy,15.0,3.0,2019.0
99,Arrested Development,2,9,TV Series,8.0,2269,8.7,322223,22.0,Comedy,30.0,1.0,2005.0
99,Arrested Development,2,10,TV Series,8.3,2414,8.7,322223,22.0,Comedy,13.0,2.0,2005.0
99,Arrested Development,2,11,TV Series,8.3,2254,8.7,322223,22.0,Comedy,6.0,3.0,2005.0
99,Arrested Development,2,12,TV Series,8.7,2376,8.7,322223,22.0,Comedy,6.0,3.0,2005.0
99,Arrested Development,1,3,TV Series,8.1,3340,8.7,322223,22.0,Comedy,16.0,11.0,2003.0
99,Arrested Development,1,4,TV Series,8.3,3196,8.7,322223,22.0,Comedy,23.0,11.0,2003.0
99,Arrested Development,2,2,TV Series,8.5,2523,8.7,322223,22.0,Comedy,14.0,11.0,2004.0
99,Arrested Development,2,3,TV Series,8.8,2694,8.7,322223,22.0,Comedy,21.0,11.0,2004.0
99,Arrested Development,2,4,TV Series,9.0,2852,8.7,322223,22.0,Comedy,5.0,12.0,2004.0
99,Arrested Development,2,5,TV Series,8.5,2395,8.7,322223,22.0,Comedy,12.0,12.0,2004.0
99,Arrested Development,2,6,TV Series,9.0,2943,8.7,322223,22.0,Comedy,19.0,12.0,2004.0
99,Arrested Development,2,7,TV Series,8.1,2298,8.7,322223,22.0,Comedy,16.0,1.0,2005.0
99,Arrested Development,2,8,TV Series,8.0,2258,8.7,322223,22.0,Comedy,23.0,1.0,2005.0
99,Arrested Development,2,16,TV Series,9.0,2717,8.7,322223,22.0,Comedy,3.0,4.0,2005.0
99,Arrested Development,2,17,TV Series,8.5,2253,8.7,322223,22.0,Comedy,10.0,4.0,2005.0
99,Arrested Development,5,4,TV Series,7.3,1034,8.7,322223,22.0,Comedy,29.0,5.0,2018.0
99,Arrested Development,5,5,TV Series,7.2,1015,8.7,322223,22.0,Comedy,29.0,5.0,2018.0
99,Arrested Development,5,6,TV Series,7.5,1019,8.7,322223,22.0,Comedy,29.0,5.0,2018.0
99,Arrested Development,5,7,TV Series,7.4,1001,8.7,322223,22.0,Comedy,29.0,5.0,2018.0
99,Arrested Development,5,8,TV Series,7.2,1003,8.7,322223,22.0,Comedy,29.0,5.0,2018.0
99,Arrested Development,5,9,TV Series,6.9,854,8.7,322223,22.0,Comedy,15.0,3.0,2019.0
99,Arrested Development,5,10,TV Series,6.9,804,8.7,322223,22.0,Comedy,15.0,3.0,2019.0
99,Arrested Development,5,11,TV Series,6.7,773,8.7,322223,22.0,Comedy,15.0,3.0,2019.0
99,Arrested Development,5,12,TV Series,7.3,786,8.7,322223,22.0,Comedy,15.0,3.0,2019.0
99,Arrested Development,5,13,TV Series,6.8,777,8.7,322223,22.0,Comedy,15.0,3.0,2019.0
99,Arrested Development,5,14,TV Series,6.6,773,8.7,322223,22.0,Comedy,15.0,3.0,2019.0
99,Arrested Development,3,11,TV Series,8.6,2217,8.7,322223,22.0,Comedy,10.0,2.0,2006.0
99,Arrested Development,3,12,TV Series,8.8,2271,8.7,322223,22.0,Comedy,10.0,2.0,2006.0
99,Arrested Development,3,13,TV Series,9.2,2988,8.7,322223,22.0,Comedy,10.0,2.0,2006.0
99,Arrested Development,1,5,TV Series,8.2,3052,8.7,322223,22.0,Comedy,30.0,11.0,2003.0
99,Arrested Development,1,6,TV Series,8.0,2928,8.7,322223,22.0,Comedy,7.0,12.0,2003.0
99,Arrested Development,1,7,TV Series,8.1,2878,8.7,322223,22.0,Comedy,21.0,12.0,2003.0
99,Arrested Development,1,8,TV Series,8.0,2814,8.7,322223,22.0,Comedy,14.0,12.0,2003.0
99,Arrested Development,1,9,TV Series,8.3,2785,8.7,322223,22.0,Comedy,4.0,1.0,2004.0
99,Arrested Development,1,10,TV Series,9.0,3554,8.7,322223,22.0,Comedy,11.0,1.0,2004.0
99,Arrested Development,1,11,TV Series,8.2,2777,8.7,322223,22.0,Comedy,25.0,1.0,2004.0
99,Arrested Development,1,12,TV Series,8.3,2705,8.7,322223,22.0,Comedy,8.0,2.0,2004.0
99,Arrested Development,1,13,TV Series,8.4,2676,8.7,322223,22.0,Comedy,15.0,2.0,2004.0
99,Arrested Development,1,14,TV Series,8.5,2790,8.7,322223,22.0,Comedy,7.0,3.0,2004.0
99,Arrested Development,1,15,TV Series,8.1,2606,8.7,322223,22.0,Comedy,14.0,3.0,2004.0
99,Arrested Development,1,16,TV Series,8.5,2639,8.7,322223,22.0,Comedy,17.0,3.0,2004.0
99,Arrested Development,1,17,TV Series,8.7,2773,8.7,322223,22.0,Comedy,21.0,3.0,2004.0
99,Arrested Development,1,18,TV Series,8.2,2513,8.7,322223,22.0,Comedy,28.0,3.0,2004.0
99,Arrested Development,1,1,TV Series,8.1,4161,8.7,322223,22.0,Comedy,2.0,11.0,2003.0
99,Arrested Development,1,2,TV Series,8.4,3653,8.7,322223,22.0,Comedy,9.0,11.0,2003.0
100,House,2,11,TV Series,8.1,2872,8.7,504036,7788.0,"Drama ,Mystery",7.0,2.0,2006.0
100,House,2,10,TV Series,8.4,3008,8.7,504036,7788.0,"Drama ,Mystery",10.0,1.0,2006.0
100,House,2,9,TV Series,8.3,2943,8.7,504036,7788.0,"Drama ,Mystery",13.0,12.0,2005.0
100,House,3,16,TV Series,8.0,2700,8.7,504036,7788.0,"Drama ,Mystery",27.0,3.0,2007.0
100,House,3,15,TV Series,9.0,3815,8.7,504036,7788.0,"Drama ,Mystery",6.0,3.0,2007.0
100,House,3,14,TV Series,8.7,3070,8.7,504036,7788.0,"Drama ,Mystery",13.0,2.0,2007.0
100,House,3,13,TV Series,7.9,2719,8.7,504036,7788.0,"Drama ,Mystery",6.0,2.0,2007.0
100,House,3,12,TV Series,9.0,5900,8.7,504036,7788.0,"Drama ,Mystery",30.0,1.0,2007.0
100,House,3,11,TV Series,8.5,2880,8.7,504036,7788.0,"Drama ,Mystery",9.0,1.0,2007.0
